"","NAME","Year","Month","Day","PRCP","SNOW","SNWD"
"12982","HANOVER, NH US",1963,9,20,0.02,0,0
"12983","HANOVER, NH US",1963,9,21,0,0,0
"12984","HANOVER, NH US",1963,9,22,0,0,0
"12985","HANOVER, NH US",1963,9,23,0,0,0
"12986","HANOVER, NH US",1963,9,24,0,0,0
"12987","HANOVER, NH US",1963,9,25,0,0,0
"12988","HANOVER, NH US",1963,9,26,0,0,0
"12989","HANOVER, NH US",1963,9,27,0,0,0
"12990","HANOVER, NH US",1963,9,28,0.01,0,0
"12991","HANOVER, NH US",1963,9,29,1.15,0,0
"12992","HANOVER, NH US",1963,9,30,0.01,0,0
"12993","HANOVER, NH US",1963,10,1,0,0,0
"12994","HANOVER, NH US",1963,10,2,0,0,0
"12995","HANOVER, NH US",1963,10,3,0.1,0,0
"12996","HANOVER, NH US",1963,10,4,0,0,0
"12997","HANOVER, NH US",1963,10,5,0,0,0
"12998","HANOVER, NH US",1963,10,6,0,0,0
"12999","HANOVER, NH US",1963,10,7,0,0,0
"13000","HANOVER, NH US",1963,10,8,0.06,0,0
"13001","HANOVER, NH US",1963,10,9,0,0,0
"13002","HANOVER, NH US",1963,10,10,0,0,0
"13003","HANOVER, NH US",1963,10,11,0.03,0,0
"13004","HANOVER, NH US",1963,10,12,0,0,0
"13005","HANOVER, NH US",1963,10,13,0,0,0
"13006","HANOVER, NH US",1963,10,14,0,0,0
"13007","HANOVER, NH US",1963,10,15,0,0,0
"13008","HANOVER, NH US",1963,10,16,0,0,0
"13009","HANOVER, NH US",1963,10,17,0,0,0
"13010","HANOVER, NH US",1963,10,18,0,0,0
"13011","HANOVER, NH US",1963,10,19,0,0,0
"13012","HANOVER, NH US",1963,10,20,0,0,0
"13013","HANOVER, NH US",1963,10,21,0,0,0
"13014","HANOVER, NH US",1963,10,22,0,0,0
"13015","HANOVER, NH US",1963,10,23,0,0,0
"13016","HANOVER, NH US",1963,10,24,0,0,0
"13017","HANOVER, NH US",1963,10,25,0,0,0
"13018","HANOVER, NH US",1963,10,26,0,0,0
"13019","HANOVER, NH US",1963,10,27,0,0,0
"13020","HANOVER, NH US",1963,10,28,0,0,0
"13021","HANOVER, NH US",1963,10,29,0.07,0,0
"13022","HANOVER, NH US",1963,10,30,0,0,0
"13023","HANOVER, NH US",1963,10,31,0,0,0
"13024","HANOVER, NH US",1963,11,1,0.34,0,0
"13025","HANOVER, NH US",1963,11,2,0.25,0.2,0
"13026","HANOVER, NH US",1963,11,3,0.03,0,0
"13027","HANOVER, NH US",1963,11,4,0,0,0
"13028","HANOVER, NH US",1963,11,5,0,0,0
"13029","HANOVER, NH US",1963,11,6,0.25,0,0
"13030","HANOVER, NH US",1963,11,7,1.22,0,0
"13031","HANOVER, NH US",1963,11,8,0.42,0,0
"13032","HANOVER, NH US",1963,11,9,0.54,0,0
"13033","HANOVER, NH US",1963,11,10,0,0,0
"13034","HANOVER, NH US",1963,11,11,0.35,0,0
"13035","HANOVER, NH US",1963,11,12,0.06,0,0
"13036","HANOVER, NH US",1963,11,13,0,0,0
"13037","HANOVER, NH US",1963,11,14,0.05,0.6,0
"13038","HANOVER, NH US",1963,11,15,0.02,0.2,0
"13039","HANOVER, NH US",1963,11,16,0,0,0
"13040","HANOVER, NH US",1963,11,17,0,0,0
"13041","HANOVER, NH US",1963,11,18,0.13,0,0
"13042","HANOVER, NH US",1963,11,19,0.11,0,0
"13043","HANOVER, NH US",1963,11,20,0,0,0
"13044","HANOVER, NH US",1963,11,21,0.03,0,0
"13045","HANOVER, NH US",1963,11,22,0,0,0
"13046","HANOVER, NH US",1963,11,23,0.58,0,0
"13047","HANOVER, NH US",1963,11,24,0,0,0
"13048","HANOVER, NH US",1963,11,25,0,0,0
"13049","HANOVER, NH US",1963,11,26,0,0,0
"13050","HANOVER, NH US",1963,11,27,0,0,0
"13051","HANOVER, NH US",1963,11,28,0,0,0
"13052","HANOVER, NH US",1963,11,29,0.78,0,0
"13053","HANOVER, NH US",1963,11,30,0.19,0,0
"13054","HANOVER, NH US",1963,12,1,0,0,0
"13055","HANOVER, NH US",1963,12,2,0,0,0
"13056","HANOVER, NH US",1963,12,3,0.26,4.2,4
"13057","HANOVER, NH US",1963,12,4,0,0,3
"13058","HANOVER, NH US",1963,12,5,0,0,3
"13059","HANOVER, NH US",1963,12,6,0,0.1,2
"13060","HANOVER, NH US",1963,12,7,0,0,2
"13061","HANOVER, NH US",1963,12,8,0,0,2
"13062","HANOVER, NH US",1963,12,9,0.72,0,0
"13063","HANOVER, NH US",1963,12,10,0,0,0
"13064","HANOVER, NH US",1963,12,11,0,0,0
"13065","HANOVER, NH US",1963,12,12,0.27,5.6,6
"13066","HANOVER, NH US",1963,12,13,0.01,0,5
"13067","HANOVER, NH US",1963,12,14,0,0,4
"13068","HANOVER, NH US",1963,12,15,0,0,3
"13069","HANOVER, NH US",1963,12,16,0,0,3
"13070","HANOVER, NH US",1963,12,17,0,0,3
"13071","HANOVER, NH US",1963,12,18,0.08,0.8,3
"13072","HANOVER, NH US",1963,12,19,0,0,3
"13073","HANOVER, NH US",1963,12,20,0,0.4,4
"13074","HANOVER, NH US",1963,12,21,0,0,3
"13075","HANOVER, NH US",1963,12,22,0,0,3
"13076","HANOVER, NH US",1963,12,23,0.04,0,3
"13077","HANOVER, NH US",1963,12,24,0.13,2.8,6
"13078","HANOVER, NH US",1963,12,25,0,0,6
"13079","HANOVER, NH US",1963,12,26,0.08,1.1,6
"13080","HANOVER, NH US",1963,12,27,0.12,1.6,7
"13081","HANOVER, NH US",1963,12,28,0,0,7
"13082","HANOVER, NH US",1963,12,29,0,0,7
"13083","HANOVER, NH US",1963,12,30,0,0,7
"13084","HANOVER, NH US",1963,12,31,0,0,6
"13085","HANOVER, NH US",1964,1,1,0.11,2.5,8
"13086","HANOVER, NH US",1964,1,2,0.3,0,8
"13087","HANOVER, NH US",1964,1,3,0,0,7
"13088","HANOVER, NH US",1964,1,4,0,0,7
"13089","HANOVER, NH US",1964,1,5,0,0,7
"13090","HANOVER, NH US",1964,1,6,0.06,0.8,8
"13091","HANOVER, NH US",1964,1,7,0,0.5,7
"13092","HANOVER, NH US",1964,1,8,0,0,7
"13093","HANOVER, NH US",1964,1,9,0.42,3.7,12
"13094","HANOVER, NH US",1964,1,10,0.07,0.1,11
"13095","HANOVER, NH US",1964,1,11,0,0,10
"13096","HANOVER, NH US",1964,1,12,0,0,10
"13097","HANOVER, NH US",1964,1,13,0.47,6.3,16
"13098","HANOVER, NH US",1964,1,14,0.17,1.9,18
"13099","HANOVER, NH US",1964,1,15,0,0,16
"13100","HANOVER, NH US",1964,1,16,0,0,16
"13101","HANOVER, NH US",1964,1,17,0,0,15
"13102","HANOVER, NH US",1964,1,18,0,0,15
"13103","HANOVER, NH US",1964,1,19,0,0,14
"13104","HANOVER, NH US",1964,1,20,0.17,0,12
"13105","HANOVER, NH US",1964,1,21,1.34,0,9
"13106","HANOVER, NH US",1964,1,22,0,0,8
"13107","HANOVER, NH US",1964,1,23,0,0,8
"13108","HANOVER, NH US",1964,1,24,0,0,7
"13109","HANOVER, NH US",1964,1,25,0.94,0,7
"13110","HANOVER, NH US",1964,1,26,0,0,6
"13111","HANOVER, NH US",1964,1,27,0,0,6
"13112","HANOVER, NH US",1964,1,28,0.27,4,10
"13113","HANOVER, NH US",1964,1,29,0,0,10
"13114","HANOVER, NH US",1964,1,30,0,0,9
"13115","HANOVER, NH US",1964,1,31,0,0,9
"13116","HANOVER, NH US",1964,2,1,0.12,0.7,9
"13117","HANOVER, NH US",1964,2,2,0.05,0.4,9
"13118","HANOVER, NH US",1964,2,3,0,0,9
"13119","HANOVER, NH US",1964,2,4,0,0,9
"13120","HANOVER, NH US",1964,2,5,0,0,8
"13121","HANOVER, NH US",1964,2,6,0,0,8
"13122","HANOVER, NH US",1964,2,7,0.17,1.4,8
"13123","HANOVER, NH US",1964,2,8,0,0,8
"13124","HANOVER, NH US",1964,2,9,0,0,8
"13125","HANOVER, NH US",1964,2,10,0,0,8
"13126","HANOVER, NH US",1964,2,11,0,0,8
"13127","HANOVER, NH US",1964,2,12,0,0,8
"13128","HANOVER, NH US",1964,2,13,0.01,0.5,8
"13129","HANOVER, NH US",1964,2,14,0,0,8
"13130","HANOVER, NH US",1964,2,15,0,0,8
"13131","HANOVER, NH US",1964,2,16,0.79,12.9,20
"13132","HANOVER, NH US",1964,2,17,0,0,18
"13133","HANOVER, NH US",1964,2,18,0,0,16
"13134","HANOVER, NH US",1964,2,19,0.01,0.4,16
"13135","HANOVER, NH US",1964,2,20,0,0,14
"13136","HANOVER, NH US",1964,2,21,0,0.3,14
"13137","HANOVER, NH US",1964,2,22,0,0,14
"13138","HANOVER, NH US",1964,2,23,0,0,14
"13139","HANOVER, NH US",1964,2,24,0,0,13
"13140","HANOVER, NH US",1964,2,25,0,0,13
"13141","HANOVER, NH US",1964,2,26,0.05,1.2,14
"13142","HANOVER, NH US",1964,2,27,0.04,1,14
"13143","HANOVER, NH US",1964,2,28,0,0,14
"13144","HANOVER, NH US",1964,2,29,0,0,13
"13145","HANOVER, NH US",1964,3,1,0,0,12
"13146","HANOVER, NH US",1964,3,2,0,0,10
"13147","HANOVER, NH US",1964,3,3,0,0,9
"13148","HANOVER, NH US",1964,3,4,0.02,0,7
"13149","HANOVER, NH US",1964,3,5,1.61,0,7
"13150","HANOVER, NH US",1964,3,6,0,0,4
"13151","HANOVER, NH US",1964,3,7,0,0,0
"13152","HANOVER, NH US",1964,3,8,0.01,0.2,0
"13153","HANOVER, NH US",1964,3,9,0.34,0,0
"13154","HANOVER, NH US",1964,3,10,1.15,10.7,44
"13155","HANOVER, NH US",1964,3,11,0.2,2.8,12
"13156","HANOVER, NH US",1964,3,12,0,0.1,9
"13157","HANOVER, NH US",1964,3,13,0.02,0.3,8
"13158","HANOVER, NH US",1964,3,14,0,0,6
"13159","HANOVER, NH US",1964,3,15,0,0,4
"13160","HANOVER, NH US",1964,3,16,0,0,4
"13161","HANOVER, NH US",1964,3,17,0,0,3
"13162","HANOVER, NH US",1964,3,18,0.05,0.9,4
"13163","HANOVER, NH US",1964,3,19,0,0,4
"13164","HANOVER, NH US",1964,3,20,0,0,2
"13165","HANOVER, NH US",1964,3,21,0,0,2
"13166","HANOVER, NH US",1964,3,22,0,0,0
"13167","HANOVER, NH US",1964,3,23,0,0,0
"13168","HANOVER, NH US",1964,3,24,0,0,0
"13169","HANOVER, NH US",1964,3,25,0.11,0,0
"13170","HANOVER, NH US",1964,3,26,0.45,2,2
"13171","HANOVER, NH US",1964,3,27,0.08,0.9,1
"13172","HANOVER, NH US",1964,3,28,0,0,0
"13173","HANOVER, NH US",1964,3,29,0.63,7.5,3
"13174","HANOVER, NH US",1964,3,30,0,0,2
"13175","HANOVER, NH US",1964,3,31,0,0,1
"13176","HANOVER, NH US",1964,4,1,0,0,0
"13177","HANOVER, NH US",1964,4,2,0,0,0
"13178","HANOVER, NH US",1964,4,3,0.34,0.8,1
"13179","HANOVER, NH US",1964,4,4,0,0,0
"13180","HANOVER, NH US",1964,4,5,0,0,0
"13181","HANOVER, NH US",1964,4,6,0,0,0
"13182","HANOVER, NH US",1964,4,7,0.41,0,0
"13183","HANOVER, NH US",1964,4,8,0.28,0,0
"13184","HANOVER, NH US",1964,4,9,0,0,0
"13185","HANOVER, NH US",1964,4,10,0.02,0,0
"13186","HANOVER, NH US",1964,4,11,0,0,0
"13187","HANOVER, NH US",1964,4,12,0,0,0
"13188","HANOVER, NH US",1964,4,13,0,0,0
"13189","HANOVER, NH US",1964,4,14,0.8,0,0
"13190","HANOVER, NH US",1964,4,15,0.12,0,0
"13191","HANOVER, NH US",1964,4,16,0,0,0
"13192","HANOVER, NH US",1964,4,17,0,0,0
"13193","HANOVER, NH US",1964,4,18,0,0,0
"13194","HANOVER, NH US",1964,4,19,0,0,0
"13195","HANOVER, NH US",1964,4,20,0.03,0,0
"13196","HANOVER, NH US",1964,4,21,0,0,0
"13197","HANOVER, NH US",1964,4,22,0.58,0,0
"13198","HANOVER, NH US",1964,4,23,0.01,0,0
"13199","HANOVER, NH US",1964,4,24,0.07,0,0
"13200","HANOVER, NH US",1964,4,25,0,0,0
"13201","HANOVER, NH US",1964,4,26,0,0,0
"13202","HANOVER, NH US",1964,4,27,0,0,0
"13203","HANOVER, NH US",1964,4,28,0,0,0
"13204","HANOVER, NH US",1964,4,29,0,0,0
"13205","HANOVER, NH US",1964,4,30,0,0,0
"13206","HANOVER, NH US",1964,5,1,0,0,0
"13207","HANOVER, NH US",1964,5,2,0,0,0
"13208","HANOVER, NH US",1964,5,3,0,0,0
"13209","HANOVER, NH US",1964,5,4,0,0,0
"13210","HANOVER, NH US",1964,5,5,0,0,0
"13211","HANOVER, NH US",1964,5,6,0,0,0
"13212","HANOVER, NH US",1964,5,7,0,0,0
"13213","HANOVER, NH US",1964,5,8,0,0,0
"13214","HANOVER, NH US",1964,5,9,0.91,0,0
"13215","HANOVER, NH US",1964,5,10,0,0,0
"13216","HANOVER, NH US",1964,5,11,0,0,0
"13217","HANOVER, NH US",1964,5,12,0,0,0
"13218","HANOVER, NH US",1964,5,13,0,0,0
"13219","HANOVER, NH US",1964,5,14,1.09,0,0
"13220","HANOVER, NH US",1964,5,15,0,0,0
"13221","HANOVER, NH US",1964,5,16,0,0,0
"13222","HANOVER, NH US",1964,5,17,0.12,0,0
"13223","HANOVER, NH US",1964,5,18,0,0,0
"13224","HANOVER, NH US",1964,5,19,0.23,0,0
"13225","HANOVER, NH US",1964,5,20,0.02,0,0
"13226","HANOVER, NH US",1964,5,21,0,0,0
"13227","HANOVER, NH US",1964,5,22,0,0,0
"13228","HANOVER, NH US",1964,5,23,0,0,0
"13229","HANOVER, NH US",1964,5,24,0,0,0
"13230","HANOVER, NH US",1964,5,25,0.03,0,0
"13231","HANOVER, NH US",1964,5,26,0,0,0
"13232","HANOVER, NH US",1964,5,27,0.03,0,0
"13233","HANOVER, NH US",1964,5,28,0.02,0,0
"13234","HANOVER, NH US",1964,5,29,0.01,0,0
"13235","HANOVER, NH US",1964,5,30,0,0,0
"13236","HANOVER, NH US",1964,5,31,0,0,0
"13237","HANOVER, NH US",1964,6,1,0,0,0
"13238","HANOVER, NH US",1964,6,2,0,0,0
"13239","HANOVER, NH US",1964,6,3,0,0,0
"13240","HANOVER, NH US",1964,6,4,0.1,0,0
"13241","HANOVER, NH US",1964,6,5,0.02,0,0
"13242","HANOVER, NH US",1964,6,6,0,0,0
"13243","HANOVER, NH US",1964,6,7,0,0,0
"13244","HANOVER, NH US",1964,6,8,0,0,0
"13245","HANOVER, NH US",1964,6,9,0,0,0
"13246","HANOVER, NH US",1964,6,10,0.01,0,0
"13247","HANOVER, NH US",1964,6,11,0,0,0
"13248","HANOVER, NH US",1964,6,12,0,0,0
"13249","HANOVER, NH US",1964,6,13,0.03,0,0
"13250","HANOVER, NH US",1964,6,14,0,0,0
"13251","HANOVER, NH US",1964,6,15,0.2,0,0
"13252","HANOVER, NH US",1964,6,16,0,0,0
"13253","HANOVER, NH US",1964,6,17,0,0,0
"13254","HANOVER, NH US",1964,6,18,0,0,0
"13255","HANOVER, NH US",1964,6,19,0,0,0
"13256","HANOVER, NH US",1964,6,20,0,0,0
"13257","HANOVER, NH US",1964,6,21,0.01,0,0
"13258","HANOVER, NH US",1964,6,22,0,0,0
"13259","HANOVER, NH US",1964,6,23,0,0,0
"13260","HANOVER, NH US",1964,6,24,0.38,0,0
"13261","HANOVER, NH US",1964,6,25,0.06,0,0
"13262","HANOVER, NH US",1964,6,26,0,0,0
"13263","HANOVER, NH US",1964,6,27,0.19,0,0
"13264","HANOVER, NH US",1964,6,28,0,0,0
"13265","HANOVER, NH US",1964,6,29,0,0,0
"13266","HANOVER, NH US",1964,6,30,0.06,0,0
"13267","HANOVER, NH US",1964,7,1,0.71,0,0
"13268","HANOVER, NH US",1964,7,2,0.5,0,0
"13269","HANOVER, NH US",1964,7,3,0.01,0,0
"13270","HANOVER, NH US",1964,7,4,0,0,0
"13271","HANOVER, NH US",1964,7,5,0,0,0
"13272","HANOVER, NH US",1964,7,6,0.13,0,0
"13273","HANOVER, NH US",1964,7,7,0,0,0
"13274","HANOVER, NH US",1964,7,8,0,0,0
"13275","HANOVER, NH US",1964,7,9,0,0,0
"13276","HANOVER, NH US",1964,7,10,0,0,0
"13277","HANOVER, NH US",1964,7,11,0,0,0
"13278","HANOVER, NH US",1964,7,12,0,0,0
"13279","HANOVER, NH US",1964,7,13,0.22,0,0
"13280","HANOVER, NH US",1964,7,14,0.3,0,0
"13281","HANOVER, NH US",1964,7,15,0,0,0
"13282","HANOVER, NH US",1964,7,16,0,0,0
"13283","HANOVER, NH US",1964,7,17,0,0,0
"13284","HANOVER, NH US",1964,7,18,0,0,0
"13285","HANOVER, NH US",1964,7,19,0,0,0
"13286","HANOVER, NH US",1964,7,20,0,0,0
"13287","HANOVER, NH US",1964,7,21,0.36,0,0
"13288","HANOVER, NH US",1964,7,22,0,0,0
"13289","HANOVER, NH US",1964,7,23,0.01,0,0
"13290","HANOVER, NH US",1964,7,24,0,0,0
"13291","HANOVER, NH US",1964,7,25,0,0,0
"13292","HANOVER, NH US",1964,7,26,0,0,0
"13293","HANOVER, NH US",1964,7,27,0,0,0
"13294","HANOVER, NH US",1964,7,28,0,0,0
"13295","HANOVER, NH US",1964,7,29,0,0,0
"13296","HANOVER, NH US",1964,7,30,0,0,0
"13297","HANOVER, NH US",1964,7,31,0,0,0
"13298","HANOVER, NH US",1964,8,1,0,0,0
"13299","HANOVER, NH US",1964,8,2,0,0,0
"13300","HANOVER, NH US",1964,8,3,0,0,0
"13301","HANOVER, NH US",1964,8,4,0,0,0
"13302","HANOVER, NH US",1964,8,5,0.12,0,0
"13303","HANOVER, NH US",1964,8,6,0,0,0
"13304","HANOVER, NH US",1964,8,7,0,0,0
"13305","HANOVER, NH US",1964,8,8,0.03,0,0
"13306","HANOVER, NH US",1964,8,9,0,0,0
"13307","HANOVER, NH US",1964,8,10,0,0,0
"13308","HANOVER, NH US",1964,8,11,0,0,0
"13309","HANOVER, NH US",1964,8,12,0.72,0,0
"13310","HANOVER, NH US",1964,8,13,0,0,0
"13311","HANOVER, NH US",1964,8,14,0.02,0,0
"13312","HANOVER, NH US",1964,8,15,0.11,0,0
"13313","HANOVER, NH US",1964,8,16,0,0,0
"13314","HANOVER, NH US",1964,8,17,0.02,0,0
"13315","HANOVER, NH US",1964,8,18,0,0,0
"13316","HANOVER, NH US",1964,8,19,0,0,0
"13317","HANOVER, NH US",1964,8,20,0.02,0,0
"13318","HANOVER, NH US",1964,8,21,0,0,0
"13319","HANOVER, NH US",1964,8,22,1.5,0,0
"13320","HANOVER, NH US",1964,8,23,1.11,0,0
"13321","HANOVER, NH US",1964,8,24,0.34,0,0
"13322","HANOVER, NH US",1964,8,25,0,0,0
"13323","HANOVER, NH US",1964,8,26,0.17,0,0
"13324","HANOVER, NH US",1964,8,27,0,0,0
"13325","HANOVER, NH US",1964,8,28,0,0,0
"13326","HANOVER, NH US",1964,8,29,0,0,0
"13327","HANOVER, NH US",1964,8,30,0,0,0
"13328","HANOVER, NH US",1964,8,31,0.11,0,0
"13329","HANOVER, NH US",1964,9,1,0,0,0
"13330","HANOVER, NH US",1964,9,2,0,0,0
"13331","HANOVER, NH US",1964,9,3,0,0,0
"13332","HANOVER, NH US",1964,9,4,0.3,0,0
"13333","HANOVER, NH US",1964,9,5,0.05,0,0
"13334","HANOVER, NH US",1964,9,6,0,0,0
"13335","HANOVER, NH US",1964,9,7,0,0,0
"13336","HANOVER, NH US",1964,9,8,0,0,0
"13337","HANOVER, NH US",1964,9,9,0,0,0
"13338","HANOVER, NH US",1964,9,10,0.08,0,0
"13339","HANOVER, NH US",1964,9,11,0,0,0
"13340","HANOVER, NH US",1964,9,12,0,0,0
"13341","HANOVER, NH US",1964,9,13,0,0,0
"13342","HANOVER, NH US",1964,9,14,0,0,0
"13343","HANOVER, NH US",1964,9,15,0,0,0
"13344","HANOVER, NH US",1964,9,16,0,0,0
"13345","HANOVER, NH US",1964,9,17,0.03,0,0
"13346","HANOVER, NH US",1964,9,18,0,0,0
"13347","HANOVER, NH US",1964,9,19,0,0,0
"13348","HANOVER, NH US",1964,9,20,0,0,0
"13349","HANOVER, NH US",1964,9,21,0,0,0
"13350","HANOVER, NH US",1964,9,22,0,0,0
"13351","HANOVER, NH US",1964,9,23,0,0,0
"13352","HANOVER, NH US",1964,9,24,0,0,0
"13353","HANOVER, NH US",1964,9,25,0.03,0,0
"13354","HANOVER, NH US",1964,9,26,0,0,0
"13355","HANOVER, NH US",1964,9,27,0.02,0,0
"13356","HANOVER, NH US",1964,9,28,0.15,0,0
"13357","HANOVER, NH US",1964,9,29,0.01,0,0
"13358","HANOVER, NH US",1964,9,30,0,0,0
"13359","HANOVER, NH US",1964,10,1,0,0,0
"13360","HANOVER, NH US",1964,10,2,0,0,0
"13361","HANOVER, NH US",1964,10,3,0.16,0,0
"13362","HANOVER, NH US",1964,10,4,0,0,0
"13363","HANOVER, NH US",1964,10,5,0,0,0
"13364","HANOVER, NH US",1964,10,6,0,0,0
"13365","HANOVER, NH US",1964,10,7,0,0,0
"13366","HANOVER, NH US",1964,10,8,0,0,0
"13367","HANOVER, NH US",1964,10,9,0,0,0
"13368","HANOVER, NH US",1964,10,10,0.01,0,0
"13369","HANOVER, NH US",1964,10,11,0,0,0
"13370","HANOVER, NH US",1964,10,12,0,0,0
"13371","HANOVER, NH US",1964,10,13,0.09,0,0
"13372","HANOVER, NH US",1964,10,14,0,0,0
"13373","HANOVER, NH US",1964,10,15,0,0,0
"13374","HANOVER, NH US",1964,10,16,0,0,0
"13375","HANOVER, NH US",1964,10,17,0,0,0
"13376","HANOVER, NH US",1964,10,18,0.04,0,0
"13377","HANOVER, NH US",1964,10,19,0.24,0,0
"13378","HANOVER, NH US",1964,10,20,0,0,0
"13379","HANOVER, NH US",1964,10,21,0.69,0,0
"13380","HANOVER, NH US",1964,10,22,0.01,0,0
"13381","HANOVER, NH US",1964,10,23,0,0,0
"13382","HANOVER, NH US",1964,10,24,0,0,0
"13383","HANOVER, NH US",1964,10,25,0,0,0
"13384","HANOVER, NH US",1964,10,26,0,0,0
"13385","HANOVER, NH US",1964,10,27,0,0,0
"13386","HANOVER, NH US",1964,10,28,0,0,0
"13387","HANOVER, NH US",1964,10,29,0.05,0,0
"13388","HANOVER, NH US",1964,10,30,0.04,0,0
"13389","HANOVER, NH US",1964,10,31,0,0,0
"13390","HANOVER, NH US",1964,11,1,0,0,0
"13391","HANOVER, NH US",1964,11,2,0,0,0
"13392","HANOVER, NH US",1964,11,3,0,0,0
"13393","HANOVER, NH US",1964,11,4,0,0,0
"13394","HANOVER, NH US",1964,11,5,0.43,0,0
"13395","HANOVER, NH US",1964,11,6,0.08,0,0
"13396","HANOVER, NH US",1964,11,7,0,0,0
"13397","HANOVER, NH US",1964,11,8,0,0,0
"13398","HANOVER, NH US",1964,11,9,0,0,0
"13399","HANOVER, NH US",1964,11,10,0.06,0,0
"13400","HANOVER, NH US",1964,11,11,0.43,0,0
"13401","HANOVER, NH US",1964,11,12,0,0,0
"13402","HANOVER, NH US",1964,11,13,0,0,0
"13403","HANOVER, NH US",1964,11,14,0,0,0
"13404","HANOVER, NH US",1964,11,15,0,0,0
"13405","HANOVER, NH US",1964,11,16,0.24,0,0
"13406","HANOVER, NH US",1964,11,17,0,0,0
"13407","HANOVER, NH US",1964,11,18,0.04,0,0
"13408","HANOVER, NH US",1964,11,19,0.38,0.4,0
"13409","HANOVER, NH US",1964,11,20,0.25,0,0
"13410","HANOVER, NH US",1964,11,21,0,0,0
"13411","HANOVER, NH US",1964,11,22,0,0,0
"13412","HANOVER, NH US",1964,11,23,0,0.1,0
"13413","HANOVER, NH US",1964,11,24,0,0,0
"13414","HANOVER, NH US",1964,11,25,0,0,0
"13415","HANOVER, NH US",1964,11,26,0.72,0,0
"13416","HANOVER, NH US",1964,11,27,0,0,0
"13417","HANOVER, NH US",1964,11,28,0,0,0
"13418","HANOVER, NH US",1964,11,29,0.38,0,0
"13419","HANOVER, NH US",1964,11,30,0,0,0
"13420","HANOVER, NH US",1964,12,1,0,0,0
"13421","HANOVER, NH US",1964,12,2,0,0,0
"13422","HANOVER, NH US",1964,12,3,0.28,3,3
"13423","HANOVER, NH US",1964,12,4,1.14,3.1,6
"13424","HANOVER, NH US",1964,12,5,0.15,0,6
"13425","HANOVER, NH US",1964,12,6,0.39,3.6,9
"13426","HANOVER, NH US",1964,12,7,0,0,9
"13427","HANOVER, NH US",1964,12,8,0,0,8
"13428","HANOVER, NH US",1964,12,9,0.04,1,9
"13429","HANOVER, NH US",1964,12,10,0,0,8
"13430","HANOVER, NH US",1964,12,11,0.05,0,8
"13431","HANOVER, NH US",1964,12,12,0.02,0,7
"13432","HANOVER, NH US",1964,12,13,0,0,6
"13433","HANOVER, NH US",1964,12,14,0,0,5
"13434","HANOVER, NH US",1964,12,15,0.01,0.3,6
"13435","HANOVER, NH US",1964,12,16,0,0,5
"13436","HANOVER, NH US",1964,12,17,0,0,5
"13437","HANOVER, NH US",1964,12,18,0.05,0.5,6
"13438","HANOVER, NH US",1964,12,19,0,0,5
"13439","HANOVER, NH US",1964,12,20,0.02,0.6,6
"13440","HANOVER, NH US",1964,12,21,0,0,6
"13441","HANOVER, NH US",1964,12,22,0.08,1.1,7
"13442","HANOVER, NH US",1964,12,23,0,0,7
"13443","HANOVER, NH US",1964,12,24,0,0,6
"13444","HANOVER, NH US",1964,12,25,0,0,3
"13445","HANOVER, NH US",1964,12,26,0.2,0,2
"13446","HANOVER, NH US",1964,12,27,0.16,0.5,1
"13447","HANOVER, NH US",1964,12,28,0.85,8,9
"13448","HANOVER, NH US",1964,12,29,0,0,9
"13449","HANOVER, NH US",1964,12,30,0,0,8
"13450","HANOVER, NH US",1964,12,31,0.11,0,8
"13451","HANOVER, NH US",1965,1,1,0,0,8
"13452","HANOVER, NH US",1965,1,2,0.18,1.4,9
"13453","HANOVER, NH US",1965,1,3,0.04,0.3,9
"13454","HANOVER, NH US",1965,1,4,0,0,8
"13455","HANOVER, NH US",1965,1,5,0,0,8
"13456","HANOVER, NH US",1965,1,6,0,0,8
"13457","HANOVER, NH US",1965,1,7,0,0,8
"13458","HANOVER, NH US",1965,1,8,0.06,1,9
"13459","HANOVER, NH US",1965,1,9,0.09,0,6
"13460","HANOVER, NH US",1965,1,10,0,0,6
"13461","HANOVER, NH US",1965,1,11,0,0,6
"13462","HANOVER, NH US",1965,1,12,0,0,6
"13463","HANOVER, NH US",1965,1,13,0,0.1,6
"13464","HANOVER, NH US",1965,1,14,0.06,1,7
"13465","HANOVER, NH US",1965,1,15,0,0,7
"13466","HANOVER, NH US",1965,1,16,0.14,1.4,8
"13467","HANOVER, NH US",1965,1,17,0.02,1.2,9
"13468","HANOVER, NH US",1965,1,18,0,0,8
"13469","HANOVER, NH US",1965,1,19,0,0,8
"13470","HANOVER, NH US",1965,1,20,0.15,3.1,11
"13471","HANOVER, NH US",1965,1,21,0,0,10
"13472","HANOVER, NH US",1965,1,22,0,0,9
"13473","HANOVER, NH US",1965,1,23,0,0,9
"13474","HANOVER, NH US",1965,1,24,0.49,3.8,12
"13475","HANOVER, NH US",1965,1,25,0.12,1.5,13
"13476","HANOVER, NH US",1965,1,26,0.18,1.8,14
"13477","HANOVER, NH US",1965,1,27,0.13,1.4,14
"13478","HANOVER, NH US",1965,1,28,0,0.5,15
"13479","HANOVER, NH US",1965,1,29,0,0,14
"13480","HANOVER, NH US",1965,1,30,0,0,14
"13481","HANOVER, NH US",1965,1,31,0,0,14
